propertyId,propertyName,secondary_property_type,primary_property_type,latitude,longitude,year_built,address_1,state_abbreviated,msa_code,zip_code,county_name,size,size_field,valuation,population10,income10
10150275,Theater-Wayne,Cineplex Theater,Specialty,40.93146,-74.22788,,,NJ,"New York-Newark-Jersey City, NY-NJ-PA",,Passaic,,number_of_seats,5049.86239365452,,
10150276,Theater-Marlton,Cineplex Theater,Specialty,39.89132,-74.92213,,,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08053,Burlington,,number_of_seats,5189.1944864674,,
10150277,Theater-Amherst,Cineplex Theater,Specialty,42.97916,-78.79223,,,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",,Erie,,number_of_seats,4817.5480947684,,
10150278,Theater-Webster,Cineplex Theater,Specialty,43.21222,-77.43029,,,NY,"Rochester, NY",,Monroe,,number_of_seats,4905.85509110057,,
10150279,Theater-Rockville Centre,Cineplex Theater,Specialty,40.65931,-73.64547,,,NY,"New York-Newark-Jersey City, NY-NJ-PA",,Nassau,,number_of_seats,5040.80874026756,,
10150280,Theater-Levittown,Cineplex Theater,Specialty,40.72596,-73.51453,,,NY,"New York-Newark-Jersey City, NY-NJ-PA",,Nassau,,number_of_seats,5089.66013819247,,
60601,Hershey,Single Tenant,Other Retail,40.27044,-76.68796,2000.0,1151 Mae Street,PA,"Harrisburg-Carlisle, PA",17036-9186,Dauphin,6000.0,sqft,125.526163883088,272113.0,61044.0
73979,Gateway Shopping Center,Shopping Center,Shopping Center,40.07374,-75.43298,,125 East Swedesford Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19087-1463,Chester,221050.0,sqft,273.029586234605,528829.0,106338.0
74763,Plaza Square,Shopping Center,Shopping Center,40.955104,-74.220618,,625 Hamburg Turnpike,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07470-2098,Passaic,103891.0,sqft,237.650565838787,1095967.0,96657.0
74764,Haddon Commons,Shopping Center,Shopping Center,39.907197,-75.059347,,400 West Cuthbert Boulevard,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08108-3327,Camden,53889.0,sqft,146.975469590874,1696343.0,54817.0
74774,Allen Street Shopping Center,Shopping Center,Shopping Center,40.606642,-75.490944,,1401 West Allen Street,PA,"Allentown-Bethlehem-Easton, PA-NJ",18102-2188,Lehigh,46228.0,sqft,91.8815775721486,472165.0,64381.0
74777,Stefko Boulevard Shopping Center,Shopping Center,Shopping Center,40.638834,-75.347493,,1880 Stefko Boulevard,PA,"Allentown-Bethlehem-Easton, PA-NJ",18017-6263,Northampton,133899.0,sqft,102.080407589412,488171.0,61436.0
74779,City Avenue Shopping Center,Shopping Center,Shopping Center,39.977649,-75.273088,,7720 City Line Avenue,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19151-2001,Philadelphia,162130.0,sqft,161.414870227405,1832161.0,59615.0
74787,Mercer Square Shopping Center,Shopping Center,Shopping Center,40.324179,-75.131843,,73 Old Dublin Pike,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",18901-2491,Bucks,91400.0,sqft,222.824208372254,309296.0,102451.0
74790,Newtown Square Shopping Center,Shopping Center,Shopping Center,39.985382,-75.397017,,3590 West Chester Pike,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19073-4128,Delaware,142571.0,sqft,172.234756916998,992316.0,77562.0
74795,Warwick Square Shopping Center,Shopping Center,Shopping Center,40.258636,-75.085615,,2395 York Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",18929-1071,Bucks,89680.0,sqft,177.688065124385,450066.0,103499.0
10030195,Lake Grove Commons,Shopping Center,Shopping Center,40.869294,-73.126658,2008.0,120 New Moriches Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",11755-1300,Suffolk,141382.0,sqft,280.340916731874,689145.0,102922.0
10115281,The Point at Garden City Park,Shopping Center,Shopping Center,40.74143,-73.66289,,2301-2349 Jericho Turnpike,NY,"New York-Newark-Jersey City, NY-NJ-PA",11040-4709,Nassau,104617.0,sqft,197.60422482915,2364623.0,95791.0
10058008,Riverfront Plaza,Shopping Center,Shopping Center,40.863647,-74.035345,1997.0,500 South River Street,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07601-6651,Bergen,128968.0,sqft,198.294898723506,4841389.0,73833.0
10043143,Land-Broadway Plaza,Land,Specialty,40.876308,-73.905251,,West 230th Street,NY,,10463,Bronx,0.17,number_of_acres,13755977.9300074,4756886.0,70830.0
10041870,Clocktower Plaza Shopping Center,Shopping Center,Shopping Center,40.68669,-73.85083,1985.0,92-10 Atlantic Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11416-1517,Queens,78820.0,sqft,1002.72589477126,6777839.0,75345.0
10038309,1225-1239 Second Avenue,Shopping Center,Shopping Center,40.76405,-73.96218,1964.0,1225-1239 Second Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10065-6705,New York,18426.0,sqft,1659.65760214251,7760318.0,68227.0
10033287,Broadway Plaza,Shopping Center,Shopping Center,40.87734,-73.90498,2017.0,171 West 230th Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",10463-5252,Bronx,147366.0,sqft,631.142667941615,4728201.0,70826.0
10025892,90-30 Metropolitan Avenue,Shopping Center,Shopping Center,40.71095,-73.85824,2007.0,90-30 Metropolitan Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11375-5328,Queens,59815.0,sqft,748.548744303938,7533901.0,72511.0
10021910,Barney's-New York,Single Tenant,Other Retail,40.73998,-73.99829,1930.0,101 7th Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10011-1800,New York,56870.0,sqft,1628.82890206981,7622797.0,67919.0
10001508,Westbury Plaza,Shopping Center,Shopping Center,40.74326,-73.60039,1993.0,1220-1250 Old Country Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",11590-5624,Nassau,394451.0,sqft,561.42496697436,1713636.0,109277.0
10012854,The Food Emporium-New York,Single Tenant,Other Retail,40.76729,-73.96213,1995.0,1175-1185 Third Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10065-5700,New York,25350.0,sqft,2280.08790975848,7721411.0,68223.0
10001698,Gallery At Westbury Plaza,Shopping Center,Shopping Center,40.743615,-73.60445,2013.0,900 Old Country Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",11590-5513,Nassau,312377.0,sqft,906.42523452021,1767268.0,108365.0
10146781,District at Metuchen,Shopping Center,Shopping Center,40.53978,-74.36596,,645 Middlesex Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08840-1811,Middlesex,66510.0,sqft,315.68943336141,1117808.0,88971.0
10146847,Hewlett Crossing I & II,Shopping Center,Shopping Center,40.63934,-73.70091,,1296-1340 Broadway,NY,"New York-Newark-Jersey City, NY-NJ-PA",11557-2113,Nassau,52729.0,sqft,363.498480972479,2181930.0,88096.0
10153594,Rivertowns Square,Shopping Center,Shopping Center,41.00442,-73.85604,,47-55 Hamilton Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",10522-2861,Westchester,116399.0,sqft,348.358060677515,1478656.0,91313.0
10041452,Vista Apartment Homes,Multifamily,Multifamily,40.00194,-75.22294,1961.0,2805 North 47th Street,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19131-1540,Philadelphia,133.0,number_of_units,43662.95270297,2119285.0,58284.0
73924,Fairgrounds Plaza,Shopping Center,Shopping Center,41.45501,-74.395862,2002.0,330 Route 211 East,NY,"New York-Newark-Jersey City, NY-NJ-PA",10940-2815,Orange,93165.0,sqft,254.873172075242,125925.0,77653.0
73925,Coram Plaza,Shopping Center,Shopping Center,40.86929,-72.99499,1950.0,264 Middle Country Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",11727-3802,Suffolk,143974.0,sqft,375.143201985386,557987.0,99829.0
75434,Lowe's/Bed Bath & Beyond,Other Retail,Other Retail,40.99146,-74.3346,2005.0,1210 State Route 23,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07405-2035,Morris,158063.0,sqft,74.7105821005784,426463.0,103952.0
10057407,Pelham Manor Shopping Plaza,Shopping Center,Shopping Center,40.89419,-73.81783,2008.0,825 Pelham Parkway,NY,"New York-Newark-Jersey City, NY-NJ-PA",10803,Westchester,228000.0,sqft,371.471725865257,3327648.0,65369.0
10057411,Fordham Place,Multi-Use,Multi-Use,40.86088,-73.89192,1920.0,400 East Fordham Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",10458-5039,Bronx,263000.0,sqft,481.589801373315,5092425.0,71563.0
10110503,The Shoppes at Union Hill,Shopping Center,Shopping Center,40.86618,-74.5064,2003.0,3056 State Route 10 West,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07834-3486,Morris,91721.0,sqft,500.492442908883,374327.0,118634.0
10137966,New Hyde Park Shopping Center,Shopping Center,Shopping Center,40.75409,-73.68662,1964.0,1600 Marcus Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11040-2008,Nassau,32300.0,sqft,752.205233712111,2652565.0,90129.0
71208,Hamilton Commons,Shopping Center,Shopping Center,39.447084,-74.629695,2001.0,4215 Black Horse Pike,NJ,"Atlantic City-Hammonton, NJ",08330,Atlantic,403000.0,sqft,238.026299361006,168895.0,69714.0
71206,Wrangleboro Consumer Square,Power Center,Other Retail,39.45181,-74.6323,1997.0,2300 Wrangleboro Road,NJ,"Atlantic City-Hammonton, NJ",08330,Atlantic,841687.0,sqft,193.219594744803,168843.0,69588.0
12814,Peach Street Marketplace,Shopping Center,Shopping Center,42.0581,-80.08547,1995.0,6601-7501 Peach Street,PA,"Erie, PA",16509-7709,Erie,1000941.0,sqft,80.9182117023418,204328.0,53081.0
10082588,Noble Town Center,Power Center,Other Retail,40.10731,-75.12178,1999.0,The Fairway,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19046,Montgomery,167689.0,sqft,215.93660173754,1542605.0,59905.0
88548,Forest Avenue Plaza,Single Tenant,Other Retail,40.623917,-74.139234,,1520 Forest Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10302-2225,Richmond,47270.0,sqft,498.191863835467,,
88996,Broadway 1540,Street Retail,Other Retail,40.75801,-73.98501,,1540 Broadway,NY,"New York-Newark-Jersey City, NY-NJ-PA",10036-4039,New York,161000.0,sqft,3405.76015110546,,
10017153,Hampton Inn-Garden City,Limited-Service Hotel,Hotel,40.741276,-73.609306,2006.0,1 North Avenue,NY,,11530-2125,Nassau,143.0,number_of_rooms,294847.196559466,1821135.0,107346.0
10017156,DoubleTree-Metropolitan Hotel New York City,Full-Service Hotel,Hotel,40.75674,-73.97168,1962.0,569 Lexington Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10022-7562,New York,764.0,number_of_rooms,1010497.91295808,7823088.0,68054.0
10017176,Hilton Garden Inn-Pittsburgh University Place,Limited-Service Hotel,Hotel,40.439442,-79.959328,1970.0,3454 Forbes Avenue,PA,,15213-3213,Allegheny,202.0,number_of_rooms,162163.449356179,897009.0,56519.0
10017199,Renaissance-Pittsburgh,Full-Service Hotel,Hotel,40.443928,-80.002243,2001.0,107 6th Street,PA,,15222-3301,Allegheny,300.0,number_of_rooms,227107.008252304,865675.0,58195.0
10035847,Courtyard-New York Manhattan/Upper East Side,Limited-Service Hotel,Hotel,40.780262,-73.946098,2006.0,410 East 92nd Street,NY,,10128-6881,New York,226.0,number_of_rooms,555280.053680839,7526906.0,68852.0
24024,Embassy Suites-Secaucus-Meadowlands,Full-Service Hotel,Hotel,40.788513,-74.043266,,455 Plaza Drive,NJ,,07094-3631,Hudson,261.0,number_of_rooms,288113.73803714,6090828.0,71476.0
10030654,The Knickerbocker,Full-Service Hotel,Hotel,40.75552,-73.98622,2015.0,6 Times Square,NY,"New York-Newark-Jersey City, NY-NJ-PA",10036,New York,330.0,number_of_rooms,830769.55056475,7721278.0,67722.0
41611,Wyndham-Pittsburgh-University Center,Full-Service Hotel,Hotel,40.446029,-79.954551,1988.0,100 Lytton Avenue,PA,"Pittsburgh, PA",15213-1444,Allegheny,251.0,number_of_rooms,168432.332332899,894841.0,56533.0
32166,Wyndham-Philadelphia-Historic District,Full-Service Hotel,Hotel,39.95196,-75.1471,1972.0,400 Arch Street,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19106-2120,Philadelphia,364.0,number_of_rooms,265146.366937112,2201565.0,55968.0
10122933,55 Charles Lindbergh Boulevard,Office,Office,40.72229,-73.60461,,55 Charles Lindbergh Boulevard,NY,"New York-Newark-Jersey City, NY-NJ-PA",11553-3664,Nassau,214581.0,sqft,147.100227482303,1817680.0,106929.0
10122936,560 White Plains Road,Office,Office,41.06085,-73.83942,1980.0,560 White Plains Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",10591-5113,Westchester,126144.0,sqft,130.165244522178,780018.0,120639.0
10122938,6800 Jericho Turnpike,Office,Office,40.80599,-73.51857,1977.0,6800 Jericho Turnpike,NY,"New York-Newark-Jersey City, NY-NJ-PA",11791-4436,Nassau,209222.0,sqft,159.372866521735,1007009.0,118376.0
10122939,6900 Jericho Turnpike,Office,Office,40.80749,-73.51788,1982.0,6900 Jericho Turnpike,NY,"New York-Newark-Jersey City, NY-NJ-PA",11791-4499,Nassau,95538.0,sqft,168.806252942173,992705.0,118432.0
10122941,580 White Plains Road,Office,Office,41.06183,-73.83866,1997.0,580 White Plains Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",10591-5198,Westchester,171466.0,sqft,135.651936752733,774371.0,121006.0
10065877,Commerce Corner,Warehouse/ Distribution Center,Industrial,39.76524,-75.37221,1998.0,1109 Commerce Boulevard,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08085-1763,Gloucester,259910.0,sqft,87.9405165498394,393423.0,71875.0
10128931,Dollar General-Thompsontown,Single Tenant,Other Retail,40.5616,-77.24786,2015.0,23 Wert Drive,PA,,17094-8705,Juniata,9100.0,sqft,208.615201623207,28014.0,57611.0
93828,Alexandria Center for Life Science,R&D Facility,Office,40.73966,-73.9743,2010.0,430/450 East 29th Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",10016-8367,New York,727674.0,sqft,910.025603108668,746875.0,97971.0
93829,Deptford Mall,Regional Mall,Regional Mall,39.82988,-75.09736,1975.0,1750 Deptford Center Road,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08096-5222,Gloucester,1040000.0,sqft,274.164394445399,555303.0,57257.0
10123819,The Grand Ole Opry-New York,Specialty,Specialty,40.76046,-73.98426,2017.0,1604 Broadway,NY,"New York-Newark-Jersey City, NY-NJ-PA",10019-7409,New York,,sqft,1003.15594860556,7719308.0,67725.0
10033218,Fox Subacute at Clara Burke,Skilled Nursing,Health Care,40.11745,-75.24642,1927.0,251 Stenton Avenue,PA,,19462-1246,Montgomery,60.0,number_of_beds,120479.874161348,1157437.0,72171.0
10034362,Fox Subacute at Warrington,Skilled Nursing,Health Care,40.25555,-75.14146,1958.0,2644 Bristol Road,PA,,18976-1404,Bucks,60.0,number_of_beds,129905.005024525,477718.0,99455.0
10082531,Holiday at the Atrium,Assisted Living,Health Care,42.83221,-73.93273,2001.0,2 Tryon Avenue,NY,"Albany-Schenectady-Troy, NY",12302-3616,Schenectady,103.0,number_of_units,67782.0980966403,267920.0,76459.0
95252,Wingate at Beacon,Skilled Nursing,Health Care,41.50981,-73.95591,2002.0,10 Hastings Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",12508-2055,Dutchess,,number_of_beds,123006.679586383,212569.0,79825.0
95254,Wingate at Ulster-Highland,Skilled Nursing,Health Care,41.69813,-73.96644,1998.0,1 Wingate,NY,"Kingston, NY",12528-2143,Ulster,,number_of_beds,100515.155531281,189156.0,73771.0
10016744,Brookhaven Health Care Facility,Skilled Nursing,Health Care,40.78246,-72.97138,1988.0,801 Gazzola Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",11772-4900,Suffolk,160.0,number_of_beds,141011.240317895,458334.0,92224.0
10016745,Northgate Health Care Facility,Skilled Nursing,Health Care,43.07481,-78.86719,1982.0,7264 Nash Road,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",14120-1508,Niagara,,number_of_beds,85165.6988985547,438842.0,58127.0
10016746,Autumn View Health Care Facility,Skilled Nursing,Health Care,42.76045,-78.83151,1983.0,4650 Southwestern Boulevard,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",14075-1939,Erie,,number_of_beds,74854.0851560182,293642.0,54008.0
10016747,Garden Gate Health Care Facility,Skilled Nursing,Health Care,42.87622,-78.75148,1979.0,2365 Union Road,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",14227-2234,Erie,,number_of_beds,81954.3557693009,689025.0,53338.0
10016748,Harris Hill Nursing Facility,Skilled Nursing,Health Care,42.95525,-78.688599,1992.0,2699 Wehrle Drive,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",14221-7332,Erie,,number_of_beds,89074.8046548149,593252.0,57070.0
10016749,Seneca Health Care Center,Skilled Nursing,Health Care,42.83826,-78.78255,1974.0,2987 Seneca Street,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",14224-2648,Erie,,number_of_beds,86177.5381727773,604719.0,51566.0
126286,Mountainview Specialty Care Center,Skilled Nursing,Health Care,40.28153,-79.44939,1971.0,227 Sand Hill Road,PA,"Pittsburgh, PA",15601-6475,Westmoreland,,number_of_beds,65025.5194800412,128568.0,56744.0
4483,Lumberton Plaza,Shopping Center,Shopping Center,39.980648,-74.784689,1975.0,1636 Route 38,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08048-2900,Burlington,192718.0,sqft,91.6589567680967,328716.0,82803.0
96483,Carling Road 8687,Office,Office,43.189745,-76.240363,1997.0,8687 Carling Road,NY,"Syracuse, NY",13090-1315,Onondaga,37850.0,sqft,158.604922283139,216942.0,66197.0
77134,Pittsford Victor Road 1212,Office,Office,43.044845,-77.464942,1965.0,1212 Pittsford Victor Road,NY,"Rochester, NY",14534-3820,Monroe,54500.0,sqft,128.539086174151,289990.0,77857.0
10030021,Canal View Boulevard 500,Office,Office,43.10003,-77.587402,1996.0,500 Canal View Boulevard,NY,"Rochester, NY",14623-2800,Monroe,94800.0,sqft,153.855848089721,570931.0,57307.0
141061,Ridge Avenue 501,Industrial,Industrial,39.8089,-76.9679,1948.0,501 Ridge Avenue,PA,"York-Hanover, PA",17331-9049,York,502300.0,sqft,59.0630390453675,118603.0,66484.0
